com.samsung.shealth.activity.day_summary,6260063,6
movement_type,create_sh_ver,energy_type,exercise_time,step_count,exercise_calorie_target,active_time,target,others_time,modify_sh_ver,update_time,floors_target,create_time,floor_count,dynamic_active_time_target,exercise_time_target,goal,longest_active_time,score,move_hourly_count,duration_type,move_hourly_target,distance,dynamic_active_time,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
,,,,2336,,1439783,90,0,,2022-09-16 18:01:59.812,,2022-09-15 21:00:01.736,,,,-1,240000,25,,,,1761.59,,87.54,16ec6ea8-5490-430d-9059-81779bf8a4d9.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,1439783,43980000,16ec6ea8-5490-430d-9059-81779bf8a4d9,1663286400000,
,,,,185,,123395,90,0,,2022-09-17 15:26:19.348,,2022-09-16 21:00:01.623,,,,-1,15341,2,,,,136.33,,6.7899995,df7bd509-6cac-4bcc-93b7-c8562ba72ab7.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,123395,31560000,df7bd509-6cac-4bcc-93b7-c8562ba72ab7,1663372800000,
,,,,255,,170085,90,0,,2022-09-18 19:11:27.413,,2022-09-17 21:00:01.514,,,,-1,20010,2,,,,187.52002,,9.280001,6a23511d-bfad-4a39-aeb8-2a172432e5db.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,170085,30300000,6a23511d-bfad-4a39-aeb8-2a172432e5db,1663459200000,
,,,,2816,,1847272,90,0,,2022-09-19 19:09:46.965,,2022-09-18 21:00:02.139,,,,-1,60000,33,,,,2173.53,,100.31999,23df0912-1cfe-42db-8bba-e9b72cfe3aca.extra_data.json,V56QTfKo51,9200,com.sec.android.app.shealth,1838072,32640000,23df0912-1cfe-42db-8bba-e9b72cfe3aca,1663545600000,
,,,,2463,,1464282,90,0,,2022-09-20 20:48:12.174,,2022-09-19 21:00:01.203,,,,-1,420000,26,,,,1867.2299,,90.420006,37760520-6352-456f-bbc6-e4cd2b5c2a36.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,1464282,52140000,37760520-6352-456f-bbc6-e4cd2b5c2a36,1663632000000,
,,,,2572,,1559753,90,0,,2022-09-21 19:58:03.022,,2022-09-20 21:00:00.599,,,,-1,300000,27,,,,1927.8298,,99.500015,6e966a7a-0aeb-4995-b465-1aff726423ce.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,1559753,35460000,6e966a7a-0aeb-4995-b465-1aff726423ce,1663718400000,
,,,,8001,,4793071,90,0,,2022-09-22 20:41:34.159,,2022-09-21 21:00:03.269,,,,-1,865000,87,,,,6130.8857,,318.2408,bc708626-d1fa-410b-be4a-251441848c28.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,4793071,39600000,bc708626-d1fa-410b-be4a-251441848c28,1663804800000,
,,,,8859,,5250615,90,0,,2022-09-23 20:46:49.809,,2022-09-22 21:00:00.631,,,,-1,2040000,96,,,,6714.541,,342.48996,98250b69-d49b-439b-aedb-0b6687afc8f4.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,5250615,44880000,98250b69-d49b-439b-aedb-0b6687afc8f4,1663891200000,
,,,,7758,,4542659,90,0,,2022-09-24 19:55:01.924,,2022-09-23 21:00:01.196,,,,-1,2219461,83,,,,5851.7295,,302.17993,28a01df1-3687-47c3-b1d4-10a5c91e1e7e.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,4542659,33180000,28a01df1-3687-47c3-b1d4-10a5c91e1e7e,1663977600000,
,,,,9772,,5608976,90,0,,2022-09-25 20:23:19.698,,2022-09-24 21:00:01.505,,,,-1,1380000,103,,,,7459.201,,363.15887,71932627-db58-47d1-b909-6d930a857e0b.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,5608976,35580000,71932627-db58-47d1-b909-6d930a857e0b,1664064000000,
,,,,6594,,3889868,90,0,,2022-09-26 19:54:41.097,,2022-09-25 21:00:01.550,,,,-1,960000,71,,,,5050.6875,,259.04703,ea43ddd2-8583-41ca-92df-376785bce011.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3889868,39480000,ea43ddd2-8583-41ca-92df-376785bce011,1664150400000,
,,,,6383,,3695671,90,0,,2022-09-27 20:26:35.541,,2022-09-26 21:00:01.685,,,,-1,1725000,67,,,,4988.4795,,249.55197,4f7905e9-d345-416e-a3f8-8ea478ee0397.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3695671,49740000,4f7905e9-d345-416e-a3f8-8ea478ee0397,1664236800000,
,,,,7210,,4220760,90,0,,2022-09-28 19:01:56.166,,2022-09-27 21:00:01.164,,,,-1,780000,77,,,,5476.823,,286.9065,0a13ab0a-18ea-43d7-92d1-4515030af552.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,4220760,36780000,0a13ab0a-18ea-43d7-92d1-4515030af552,1664323200000,
,,,,2104,,1196208,90,0,,2022-09-29 20:55:08.132,,2022-09-28 21:00:01.095,,,,-1,360000,21,,,,1588.62,,76.97002,a460a098-f15a-4b4d-aed4-fccf67718274.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,1196208,43740000,a460a098-f15a-4b4d-aed4-fccf67718274,1664409600000,
,,,,8444,,5098208,90,0,,2022-09-30 17:09:11.435,,2022-09-29 21:00:01.389,,,,-1,300000,93,,,,6480.0913,,294.36008,f50ccfef-e408-4997-9ef3-d3b0f5a656fa.extra_data.json,V56QTfKo51,800,com.sec.android.app.shealth,5097408,24900000,f50ccfef-e408-4997-9ef3-d3b0f5a656fa,1664496000000,
,,,,16404,,10061317,90,0,,2022-10-01 20:22:14.637,,2022-09-30 21:00:01.283,,,,-1,900000,185,,,,12323.832,,640.035,bf507d1c-7075-4c79-baca-7342134656d5.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,10061317,32400000,bf507d1c-7075-4c79-baca-7342134656d5,1664582400000,
,,,,12712,,7721035,90,0,,2022-10-02 20:10:01.520,,2022-10-01 21:00:00.462,,,,-1,360000,142,,,,9603.5625,,465.8501,2fee8780-6724-47d6-bb81-d3d35e85ec65.extra_data.json,V56QTfKo51,2689,com.sec.android.app.shealth,7718346,35160000,2fee8780-6724-47d6-bb81-d3d35e85ec65,1664668800000,
,,,,9965,,5881687,90,0,,2022-10-03 20:43:39.787,,2022-10-02 21:00:01.932,,,,-1,660000,108,,,,7573.691,,353.34995,275d965f-53a5-4aca-aafb-4d8a9147a747.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,5881687,31920000,275d965f-53a5-4aca-aafb-4d8a9147a747,1664755200000,
,,,,9448,,5590448,90,0,,2022-10-04 19:48:30.856,,2022-10-03 21:00:00.402,,,,-1,540000,103,,,,7132.46,,348.34,5f388cd7-0c60-4399-9560-5ae2a37bd460.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,5590448,31620000,5f388cd7-0c60-4399-9560-5ae2a37bd460,1664841600000,
,,,,14163,,8646837,90,0,,2022-10-05 19:50:46.590,,2022-10-04 21:00:00.528,,,,-1,960000,160,,,,10808.811,,520.61646,34ff57a9-1e7d-4acd-b793-a6e30bf158c7.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,8646837,29460000,34ff57a9-1e7d-4acd-b793-a6e30bf158c7,1664928000000,
,,,,11789,,7159288,90,0,,2022-10-06 20:03:15.946,,2022-10-05 21:00:01.618,,,,-1,660000,132,,,,8856.49,,454.1701,35ee8e43-1fde-426b-95df-26a1d1589d12.extra_data.json,V56QTfKo51,1600,com.sec.android.app.shealth,7157688,27300000,35ee8e43-1fde-426b-95df-26a1d1589d12,1665014400000,
,,,,8254,,4910199,90,0,,2022-10-07 18:40:44.514,,2022-10-06 21:00:01.746,,,,-1,660000,90,,,,6275.7085,,322.14368,e9d986d4-c6ca-48ab-b38e-4f23819ceb81.extra_data.json,V56QTfKo51,3449,com.sec.android.app.shealth,4906750,28920000,e9d986d4-c6ca-48ab-b38e-4f23819ceb81,1665100800000,
,,,,11071,,6621285,90,0,,2022-10-08 20:55:43.127,,2022-10-07 21:00:01.881,,,,-1,690000,122,,,,8446.368,,433.08987,7dbeb8d2-0036-43f7-a811-a9886ef23ab8.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,6621285,39360000,7dbeb8d2-0036-43f7-a811-a9886ef23ab8,1665187200000,
,,,,13470,,8276974,90,0,,2022-10-09 20:55:54.423,,2022-10-08 21:00:01.292,,,,-1,360000,152,,,,10174.142,,523.33,1814fdb2-8bfa-416e-9671-5ef7fac0af8f.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,8276974,33180000,1814fdb2-8bfa-416e-9671-5ef7fac0af8f,1665273600000,
,,,,9533,,5618919,90,0,,2022-10-10 16:35:30.842,,2022-10-09 21:00:00.484,,,,-1,540000,103,,,,7195.0205,,371.53995,13ebe33f-1d0f-4b69-bd48-98bcdae29d61.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,5618919,30000000,13ebe33f-1d0f-4b69-bd48-98bcdae29d61,1665360000000,
,,,,11021,,6533329,90,0,,2022-10-11 20:55:01.083,,2022-10-10 21:00:00.659,,,,-1,900000,120,,,,8332.208,,426.03992,a8944cc1-adf8-49de-9194-355033a176ad.extra_data.json,V56QTfKo51,800,com.sec.android.app.shealth,6532529,26760000,a8944cc1-adf8-49de-9194-355033a176ad,1665446400000,
,,,,11939,,7098782,90,0,,2022-10-12 20:42:52.935,,2022-10-11 21:00:00.955,,,,-1,540000,131,,,,9063.26,,447.72974,80a962af-bc23-4130-9948-99c1f1ea38d9.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,7098782,37740000,80a962af-bc23-4130-9948-99c1f1ea38d9,1665532800000,
,,,,9096,,5538485,90,0,,2022-10-13 20:55:23.407,,2022-10-12 21:00:00.440,,,,-1,420000,102,,,,6827.009,,357.7,6a52c3ff-9b44-4f2f-bd6d-8f9914fad6ed.extra_data.json,V56QTfKo51,400,com.sec.android.app.shealth,5538085,43200000,6a52c3ff-9b44-4f2f-bd6d-8f9914fad6ed,1665619200000,
,,,,6108,,3546026,90,0,,2022-10-14 20:08:08.607,,2022-10-13 21:00:01.352,,,,-1,480000,65,,,,4664.0405,,227.79997,b0e2ae6a-ad76-48b3-9a5d-8cb629aaf5e9.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3546026,32760000,b0e2ae6a-ad76-48b3-9a5d-8cb629aaf5e9,1665705600000,
,,,,6786,,4060012,90,0,,2022-10-15 20:56:33.738,,2022-10-14 21:00:00.376,,,,-1,720000,74,,,,5200.5513,,244.37001,4d31606f-62dd-41b8-8235-472903edb6e7.extra_data.json,V56QTfKo51,14800,com.sec.android.app.shealth,4045212,22440000,4d31606f-62dd-41b8-8235-472903edb6e7,1665792000000,
,,,,3453,,2017847,90,0,,2022-10-16 17:04:11.767,,2022-10-15 21:00:01.438,,,,-1,774000,36,,,,2723.4656,,132.138,1c0b8ec1-2d02-4d99-991d-fce022dbdafb.extra_data.json,V56QTfKo51,1200,com.sec.android.app.shealth,2016647,32820000,1c0b8ec1-2d02-4d99-991d-fce022dbdafb,1665878400000,
,,,,10696,,6016121,90,0,,2022-10-17 20:45:10.762,,2022-10-16 21:00:02.107,,,,-1,480000,111,,,,8164.478,,399.32013,ad6b7c2d-8af2-4709-9bff-94614bb6fe4c.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,6016121,34140000,ad6b7c2d-8af2-4709-9bff-94614bb6fe4c,1665964800000,
,,,,8956,,5170208,90,0,,2022-10-18 19:19:39.637,,2022-10-17 21:00:01.308,,,,-1,480000,95,,,,6807.828,,341.69998,d7e01499-acc8-4bc7-a826-b751ca376496.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,5170208,31560000,d7e01499-acc8-4bc7-a826-b751ca376496,1666051200000,
,,,,6518,,3876075,90,0,,2022-10-19 18:09:09.831,,2022-10-18 21:00:01.954,,,,-1,659367,71,,,,5005.8315,,260.282,2ee6ca41-48a8-4346-b68d-f0d6ab6f29a6.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3876075,31320000,2ee6ca41-48a8-4346-b68d-f0d6ab6f29a6,1666137600000,
,,,,11543,,6592923,90,0,,2022-10-20 20:15:07.362,,2022-10-19 21:00:01.736,,,,-1,640000,121,,,,8821.227,,457.3699,71cefbfd-626a-440d-812f-a9266fd87fb2.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,6592923,40980000,71cefbfd-626a-440d-812f-a9266fd87fb2,1666224000000,
,,,,5680,,3331372,90,0,,2022-10-21 18:45:23.860,,2022-10-20 21:00:01.407,,,,-1,480000,61,,,,4314.11,,223.43997,b1a9045a-efba-4709-9a83-155b88857bd4.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3331372,30720000,b1a9045a-efba-4709-9a83-155b88857bd4,1666310400000,
,,,,19853,,11792382,90,0,,2022-10-22 19:35:30.980,,2022-10-21 21:00:01.733,,,,-1,1080000,217,,,,15084.269,,783.9401,7aa5e4a4-4747-451e-9df8-2ace532a992e.extra_data.json,V56QTfKo51,6230,com.sec.android.app.shealth,11786152,36360000,7aa5e4a4-4747-451e-9df8-2ace532a992e,1666396800000,
,,,,2959,,1792446,90,0,,2022-10-23 17:15:28.014,,2022-10-22 21:00:03.769,,,,-1,300000,32,,,,2231.9097,,116.53999,7b44c342-1cb8-439d-b2c3-bb1535cbb8b1.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,1792446,42540000,7b44c342-1cb8-439d-b2c3-bb1535cbb8b1,1666483200000,
,,,,10025,,5827466,90,0,,2022-10-24 20:45:08.402,,2022-10-23 21:00:02.039,,,,-1,480000,107,,,,7610.96,,397.57986,b201e7fb-67fc-4896-af19-6ae4c2ace6c3.extra_data.json,V56QTfKo51,4467,com.sec.android.app.shealth,5822999,33840000,b201e7fb-67fc-4896-af19-6ae4c2ace6c3,1666569600000,
,,,,7706,,4574046,90,0,,2022-10-25 18:55:21.348,,2022-10-24 21:00:01.203,,,,-1,840000,84,,,,5861.606,,304.8899,c4d38536-945a-4fb0-9310-690d1166738f.extra_data.json,V56QTfKo51,1200,com.sec.android.app.shealth,4572846,34320000,c4d38536-945a-4fb0-9310-690d1166738f,1666656000000,
,,,,8773,,5128944,90,0,,2022-10-26 15:57:49.205,,2022-10-25 21:00:02.326,,,,-1,480000,94,,,,6717.1074,,346.42,1aa95589-8755-4ab3-bf1d-5169f6627e53.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,5128944,30660000,1aa95589-8755-4ab3-bf1d-5169f6627e53,1666742400000,
,,,,9017,,5454499,90,0,,2022-10-27 20:09:37.909,,2022-10-26 21:00:00.588,,,,-1,1200000,100,,,,6771.775,,358.40765,2e38b315-f8e8-4603-a210-7681ec971bd8.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,5454499,25800000,2e38b315-f8e8-4603-a210-7681ec971bd8,1666828800000,
,,,,5520,,3150066,90,0,,2022-10-28 19:40:17.169,,2022-10-27 21:00:00.653,,,,-1,1200000,57,,,,4308.289,,223.37769,4600ebcc-4207-48c3-8704-1798ae745edc.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3150066,26280000,4600ebcc-4207-48c3-8704-1798ae745edc,1666915200000,
,,,,374,,249458,90,0,,2022-10-29 20:35:01.523,,2022-10-28 21:00:01.907,,,,-1,32683,4,,,,277.31,,14.1,57c1b35a-7cf1-4fcc-bcd5-e6a886ec527d.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,249458,38940000,57c1b35a-7cf1-4fcc-bcd5-e6a886ec527d,1667001600000,
,,,,5853,,3334241,90,0,,2022-10-30 19:30:54.458,,2022-10-29 21:00:01.015,,,,-1,625000,61,,,,4571.0835,,233.65752,368c9739-2790-4e74-9eb0-a37ad12e0f5e.extra_data.json,V56QTfKo51,13608,com.sec.android.app.shealth,3320633,38340000,368c9739-2790-4e74-9eb0-a37ad12e0f5e,1667088000000,
,,,,9166,,5314531,90,0,,2022-10-31 17:35:04.421,,2022-10-30 21:00:00.826,,,,-1,480000,97,,,,6997.071,,362.52997,d53543b6-ab34-40d7-9d10-217fa2cf5eed.extra_data.json,V56QTfKo51,5357,com.sec.android.app.shealth,5309174,34380000,d53543b6-ab34-40d7-9d10-217fa2cf5eed,1667174400000,
,,,,5081,,2891879,90,0,,2022-11-01 16:26:08.045,,2022-10-31 21:00:01.505,,,,-1,540000,53,,,,3876.8403,,201.19998,063c6da7-9a2b-4bcf-978f-554c07cb4c36.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,2891879,33960000,063c6da7-9a2b-4bcf-978f-554c07cb4c36,1667260800000,
,,,,6792,,3819376,90,0,,2022-11-02 20:40:43.424,,2022-11-01 21:00:01.507,,,,-1,420000,70,,,,5209.499,,269.00992,05d0dca7-031d-42af-b6d7-2512923fdff4.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3819376,32160000,05d0dca7-031d-42af-b6d7-2512923fdff4,1667347200000,
,,,,7756,,4646516,90,0,,2022-11-03 20:45:44.324,,2022-11-02 21:00:01.662,,,,-1,360000,85,,,,5919.579,,304.88998,63897668-5676-4412-a2de-517721a2ac9b.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,4646516,34740000,63897668-5676-4412-a2de-517721a2ac9b,1667433600000,
,,,,4086,,2364297,90,0,,2022-11-04 17:02:24.407,,2022-11-03 21:00:00.558,,,,-1,420000,43,,,,3113.3096,,162.18996,88f74b63-e972-44ac-9a2a-1781ac9768e6.extra_data.json,V56QTfKo51,5603,com.sec.android.app.shealth,2358694,30360000,88f74b63-e972-44ac-9a2a-1781ac9768e6,1667520000000,
,,,,6688,,3885319,90,0,,2022-11-05 19:55:25.315,,2022-11-04 21:00:01.308,,,,-1,660000,71,,,,5112.5674,,244.75182,9cee449d-f247-49ec-8405-ad97d59067ec.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3885319,35520000,9cee449d-f247-49ec-8405-ad97d59067ec,1667606400000,
,,,,11289,,6640523,90,0,,2022-11-06 19:29:41.470,,2022-11-05 21:00:01.540,,,,-1,900000,122,,,,8614.315,,405.79828,74a1c7f7-8e0f-4dbb-9b06-6366d8862ab8.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,6640523,36600000,74a1c7f7-8e0f-4dbb-9b06-6366d8862ab8,1667692800000,
,,,,8606,,5013463,90,0,,2022-11-07 18:02:02.775,,2022-11-06 21:00:01.299,,,,-1,660000,92,,,,6583.633,,304.4683,ef6f0fe0-a70b-4660-8f9f-a9a5f223d65c.extra_data.json,V56QTfKo51,6740,com.sec.android.app.shealth,5006723,34560000,ef6f0fe0-a70b-4660-8f9f-a9a5f223d65c,1667779200000,
,,,,8061,,4634150,90,0,,2022-11-09 07:33:53.117,,2022-11-07 21:00:01.664,,,,-1,540000,85,,,,6128.699,,290.20996,0be66c42-0ebc-4557-976f-cf7c2f4089ef.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,4634150,28440000,0be66c42-0ebc-4557-976f-cf7c2f4089ef,1667865600000,
,,,,8951,,5194800,90,0,,2022-11-09 17:28:22.060,,2022-11-08 21:00:00.423,,,,-1,420000,95,,,,6830.2803,,316.39993,90158ff8-7f3a-4986-a4ed-5e41e12848ff.extra_data.json,V56QTfKo51,400,com.sec.android.app.shealth,5194400,37920000,90158ff8-7f3a-4986-a4ed-5e41e12848ff,1667952000000,
,,,,5037,,2990636,90,0,,2022-11-10 18:28:34.298,,2022-11-09 21:00:00.611,,,,-1,651000,54,,,,3826.4658,,186.12752,19379851-ca75-4ed3-95be-8e5bee1eb1db.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,2990636,51780000,19379851-ca75-4ed3-95be-8e5bee1eb1db,1668038400000,
,,,,3110,,1803058,90,0,,2022-11-11 16:20:35.339,,2022-11-10 21:00:03.022,,,,-1,420000,33,,,,2360.5098,,113.54999,657a74ca-f777-4ab4-8735-a0c9508dde3b.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,1803058,30960000,657a74ca-f777-4ab4-8735-a0c9508dde3b,1668124800000,
,,,,6247,,3714807,90,0,,2022-11-12 17:42:49.988,,2022-11-11 21:00:01.399,,,,-1,360000,67,,,,4723.8096,,230.92998,bd0dd0a3-cc87-4b72-8c13-b13de15b68a8.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3714807,41340000,bd0dd0a3-cc87-4b72-8c13-b13de15b68a8,1668211200000,
,,,,2409,,1533890,90,0,,2022-11-13 20:04:54.325,,2022-11-12 21:00:01.323,,,,-1,120000,27,,,,1821.0798,,86.65001,5f6a61c9-c1f8-4ad5-8a0a-f5eeb2ea891a.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,1533890,37500000,5f6a61c9-c1f8-4ad5-8a0a-f5eeb2ea891a,1668297600000,
,,,,8271,,4851341,90,0,,2022-11-14 17:13:58.971,,2022-11-13 21:00:01.846,,,,-1,480000,88,,,,6281.3286,,301.90997,5b62c021-8116-468f-a95a-650bdcd288de.extra_data.json,V56QTfKo51,1600,com.sec.android.app.shealth,4849741,34260000,5b62c021-8116-468f-a95a-650bdcd288de,1668384000000,
,,,,4885,,2751719,90,0,,2022-11-15 17:36:10.798,,2022-11-14 21:00:00.646,,,,-1,480000,50,,,,3735.2095,,167.03996,f7dcbbd4-a96b-4ce0-a1f2-9daeb8935966.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,2751719,25680000,f7dcbbd4-a96b-4ce0-a1f2-9daeb8935966,1668470400000,
,,,,6236,,3613228,90,0,,2022-11-16 20:15:01.623,,2022-11-15 21:00:00.928,,,,-1,300000,66,,,,4731.6387,,232.45995,5178e7dc-3a85-44e9-8355-7b6b7dc93938.extra_data.json,V56QTfKo51,3200,com.sec.android.app.shealth,3610028,29520000,5178e7dc-3a85-44e9-8355-7b6b7dc93938,1668556800000,
,,,,5812,,3370368,90,0,,2022-11-17 19:40:50.795,,2022-11-16 21:00:00.951,,,,-1,420000,62,,,,4415.881,,211.20998,8665cc0a-89fb-483d-a3a5-2bbab31b5345.extra_data.json,V56QTfKo51,400,com.sec.android.app.shealth,3369968,27720000,8665cc0a-89fb-483d-a3a5-2bbab31b5345,1668643200000,
,,,,7512,,4289757,90,0,,2022-11-18 20:58:27.131,,2022-11-17 21:00:01.111,,,,-1,1166000,78,,,,5860.095,,250.46632,577c8da9-d9ca-4e9a-b35a-70a1f5ad5a1c.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,4289757,30480000,577c8da9-d9ca-4e9a-b35a-70a1f5ad5a1c,1668729600000,
,,,,5208,,3121447,90,0,,2022-11-19 20:33:57.270,,2022-11-18 21:00:00.475,,,,-1,360000,57,,,,3961.2605,,182.64998,a4690565-29ae-4b8a-9370-8dcdca21938c.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3121447,21660000,a4690565-29ae-4b8a-9370-8dcdca21938c,1668816000000,
,,,,10029,,5987523,90,0,,2022-11-20 19:49:15.739,,2022-11-19 21:00:01.658,,,,-1,360000,110,,,,7611.849,,361.41995,957578ca-dc61-4a9e-8ab5-7a6110209426.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,5987523,36120000,957578ca-dc61-4a9e-8ab5-7a6110209426,1668902400000,
,,,,7686,,4333273,90,0,,2022-11-21 20:39:17.326,,2022-11-20 21:00:01.993,,,,-1,540000,80,,,,5872.22,,269.97006,2d7ce15b-adbf-4478-be49-c13b8e522200.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,4333273,31620000,2d7ce15b-adbf-4478-be49-c13b8e522200,1668988800000,
,,,,10211,,6118578,90,0,,2022-11-22 20:56:58.150,,2022-11-21 21:00:00.323,,,,-1,780000,112,,,,7725.119,,373.9099,961e5a48-3527-443b-a51e-4169961f9837.extra_data.json,V56QTfKo51,1200,com.sec.android.app.shealth,6117378,34440000,961e5a48-3527-443b-a51e-4169961f9837,1669075200000,
,,,,9398,,5514353,90,0,,2022-11-23 20:34:21.196,,2022-11-22 21:00:01.134,,,,-1,480000,101,,,,7144.039,,331.78998,087c6f41-ef7e-428f-9203-33928f3ffd7b.extra_data.json,V56QTfKo51,400,com.sec.android.app.shealth,5513953,27600000,087c6f41-ef7e-428f-9203-33928f3ffd7b,1669161600000,
,,,,6596,,3855424,90,0,,2022-11-24 17:49:46.168,,2022-11-23 21:00:00.502,,,,-1,300000,71,,,,5010.78,,234.76994,5137007f-ebec-4fde-8f0f-4818c71f9805.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3855424,41340000,5137007f-ebec-4fde-8f0f-4818c71f9805,1669248000000,
,,,,4635,,2633810,90,0,,2022-11-25 16:45:47.710,,2022-11-24 21:00:00.546,,,,-1,480000,47,,,,3527.8997,,162.78998,ffaf3eb6-1ec6-4dbb-a9ec-6bc5ab0ea50e.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,2633810,30900000,ffaf3eb6-1ec6-4dbb-a9ec-6bc5ab0ea50e,1669334400000,
,,,,3173,,1914477,90,0,,2022-11-26 20:57:29.797,,2022-11-25 21:00:01.667,,,,-1,420000,34,,,,2413.1902,,110.33,fe086811-e9d3-43e9-a644-7eee5962778e.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,1914477,65280000,fe086811-e9d3-43e9-a644-7eee5962778e,1669420800000,
,,,,18409,,10746752,90,0,,2022-11-27 19:32:05.050,,2022-11-26 21:00:01.637,,,,-1,900000,198,,,,14200.27,,625.91003,8e27d8ac-a95d-4324-a726-8ab3c5f1a783.extra_data.json,V56QTfKo51,800,com.sec.android.app.shealth,10745952,33840000,8e27d8ac-a95d-4324-a726-8ab3c5f1a783,1669507200000,
,,,,8285,,4696668,90,0,,2022-11-28 19:43:24.704,,2022-11-27 21:00:01.321,,,,-1,420000,86,,,,6314.758,,282.00995,005e54c8-7c79-4fbb-ba88-b56a5dbf4efc.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,4696668,34200000,005e54c8-7c79-4fbb-ba88-b56a5dbf4efc,1669593600000,
,,,,10450,,5976341,90,0,,2022-11-29 21:28:02.385,,2022-11-28 21:00:00.591,,,,-1,540000,110,,,,7975.4785,,355.4799,14d7717a-f997-4f81-97b6-e6ec7169f35d.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,5976341,33660000,14d7717a-f997-4f81-97b6-e6ec7169f35d,1669680000000,
,,,,9933,,5680163,90,0,,2022-11-30 20:36:34.593,,2022-11-29 21:00:00.962,,,,-1,1131000,104,,,,7622.2295,,351.975,dd3669df-d8c8-4277-beb0-2923a89dcc84.extra_data.json,V56QTfKo51,400,com.sec.android.app.shealth,5679763,27840000,dd3669df-d8c8-4277-beb0-2923a89dcc84,1669766400000,
,,,,7734,,4423378,90,0,,2022-12-01 20:55:42.340,,2022-11-30 21:00:00.461,,,,-1,480000,81,,,,5903.5205,,289.72992,74b53e58-7408-47ed-b219-bbb91e59178e.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,4423378,36660000,74b53e58-7408-47ed-b219-bbb91e59178e,1669852800000,
,,,,9456,,5465022,90,0,,2022-12-02 18:41:43.517,,2022-12-01 21:00:01.974,,,,-1,660000,101,,,,7191.2417,,346.25006,58c8772b-ad01-4ae9-9c45-3413ad917243.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,5465022,30660000,58c8772b-ad01-4ae9-9c45-3413ad917243,1669939200000,
,,,,3736,,2281297,90,0,,2022-12-03 18:39:56.521,,2022-12-02 21:00:01.565,,,,-1,300000,42,,,,2832.1804,,141.29999,370886dc-0069-4c9a-9476-e72ac9e14a7f.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,2281297,38700000,370886dc-0069-4c9a-9476-e72ac9e14a7f,1670025600000,
